"leased","District","POName","UnitName","PropertyID","PropertyAddress","City","ST","ZIPCode","Occupied","Maint","EffDate","ExpDate","BldgOwn","LandOwn","TaxClause","PurchaseOption","LONbr","LOYears","LessorName","LessorAddress1","LessorAddress2","LessorAddress3","LessorCity","LessorSt","LessorZIP","IntSqFt","SiteSqFt","AnnualRent","AnnualRent.SqFt","NextRent","NextRent.SqFt","Fin.Sub","ChrgblFinNo","County","PropertyStatus","Ownership","FDBID.All.","AMSLocaleKey.All.","FDBFacilityType.All.","FDBFacilitySubtype.All.","BuildingOwnershipDescription","LandDesc","Maintenance","SpaceCertifiedIndicator","BldgOccuDate","BldgtoLandSqFtRatio"
0,"Philadelphia Metropolitan","PHILADELPHIA","DISTRICT OFFICE/VMF ",NA,"3190 S 70TH ST RM 100","PHILADELPHIA","PA","19153-9997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66281,243936,NA,NA,NA,NA,"417963-G06",417963,"PHILADELPHIA","Active","Owned",1444071,"8348","Administrative Office","Consumer Affairs Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","11/20/2005"," 2/7"
1,"Dakotas","GANN VALLEY","MAIN OFFICE","463186001","229 MAIN ST","GANN VALLEY","SD","57341-9998","Jun-59","Landlord","10/1/2011","9/30/2016","A","A","None Specified","N",NA,NA,"BILL M ABERNATHY","1108 FAIRWAY DR",NA,NA,"PIERRE","SD","575015732",805,2805,3552,4.41,4000,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Arizona","CARSON MODULAR UNIT","MAIN OFFICE",NA,"508 STATE HWY 567","CARSON","NM","87517-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"341239-G02",341239,"TAOS","Active","Owned",NA,NA,NA,NA,"USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No",NA,"0"
1,"Arkansas","JEFFERSON","MAIN OFFICE","44545001","4112 S HIGHWAY 365","JEFFERSON","AR","72079-9998","May-77","USPS (Not Roof)","8/1/2011","7/31/2016","A","A","None Specified",NA,NA,NA,"BARBARA A GARNER","PO BOX 27",NA,NA,"JEFFERSON","AR","720790027",960,30000,6600,6.88,7782,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Louisiana","MOUNT HERMON","MAIN OFFICE","216370001","36043 HIGHWAY 438","MOUNT HERMON","LA","70450-9998","Nov-67","Landlord","11/1/2012","10/31/2017","A","A","Reimbursable",NA,NA,NA,"GLENN A BOONE","PO BOX 224",NA,NA,"ANGIE","LA","704260224",996,8400,6025,6.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Sacramento","CHICO","A.H. BARBER NPU","51506006","554 VALLOMBROSA AVE","CHICO","CA","95926-4038","Nov-85","Landlord","11/1/2011","10/31/2016","P","P","Percentage",NA,1,5,"GRAHAM P. HUTTON TRUSTEE","BYPASS TRUST HUTTON AND HEADLEY REV","INTER VIVOS TRUST DTD 5/3/05","685 STILSON CANYON ROAD","CHICO","CA","959289114",2200,2200,29819,13.55,33132,15.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mid-America","WELDA","MAIN OFFICE","199526002","104 KAUBLE ST","WELDA","KS","66091-9998","Jan-87","USPS (Not Roof)","1/1/2012","12/31/2016","A","A","Reimbursable","N",NA,NA,"A C & FLORINE TAYLOR LVG TRUST","RICHARD E SMITH TTEE","334 RIGG ST",NA,"SANTA CRUZ","CA","950603541",640,15500,6720,10.5,6900,10.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mississippi","STATE LINE","MAIN OFFICE","277722001","240 MAIN ST","STATE LINE","MS","39362-9998","Mar-75","Landlord","3/1/2015","2/29/2020","A","A","Reimbursable",NA,1,5,"JAMES REEVES CONTRACTOR INC","3341 GATTI PL",NA,NA,"GAUTIER","MS","395535703",1046,12500,9306,8.9,9768,9.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Rio Grande","WINK","MAIN OFFICE","489805002","210 E HENDRICKS BLVD","WINK","TX","79789-9800","2-Apr","Landlord","4/6/2002","4/5/2022","A","A","Reimbursable","Y",3,15,"JOHNNY TULK INC","2205 BRISCOE AVE",NA,NA,"ARTESIA","NM","882103006",2571,49280,33705.81,13.11,35391.1,13.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Appalachian","JUSTICE","MAIN OFFICE","554200001","US ROUTE 52","JUSTICE","WV","24851-","Nov-67","Landlord","11/8/2012","11/7/2017","P","P","None Specified",NA,1,5,"HALLIE C. HARLESS","P O BOX 207",NA,NA,"JUSTICE","WV","248510207",768,3898,6900,8.98,7500,9.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Arizona","TUCSON","PDC/VMF",NA,"1501 S CHERRYBELL STRA RM 320","TUCSON","AZ","85726-9910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210492,746666,NA,NA,NA,NA,"038881-G02",38881,"PIMA","Active","Owned",1439539,"Z10945","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1964"," 2/7"
1,"Seattle","NACHES","MAIN OFFICE","545740002","210 W 3RD ST","NACHES","WA","98937-9996","Oct-00","USPS (Not Roof)","10/1/2000","9/30/2020","A","A","Reimbursable","Y",2,10,"HARLAN D DOUGLASS","MAXINE H DOUGLASS","815 E ROSEWOOD AVE",NA,"SPOKANE","WA","992085599",4531,48271,62992,13.9,62992,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Portland","PENDLETON","MAIN OFFICE",NA,"104 SW DORION AVE","PENDLETON","OR","97801-2196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35981,36500,NA,NA,NA,NA,"406624-G01",406624,"UMATILLA","Active","Owned",1439946,"Z15391","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1916","1"
1,"Northland","STORDEN","MAIN OFFICE","269000003","320 AMERICA ST","STORDEN","MN","56174-2074","Oct-87","USPS (Not Roof)","3/1/1997","2/28/2022","A","A","Reimbursable","Y",2,10,"UNITED PO INVEST INC","123 GROVE AVE STE 222",NA,NA,"CEDARHURST","NY","115162302",1168,4970,8760,7.5,9344,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Arizona","SHOW LOW","MAIN OFFICE",NA,"191 W DEUCE OF CLUBS","SHOW LOW","AZ","85901-9996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12110,102278,NA,NA,NA,NA,"037918-G03",37918,"NAVAJO","Active","Owned",1473638,"17659","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1984"," 1/8"
1,"San Francisco","FAIRFAX","MAIN OFFICE","52574003","773 CENTER BLVD","FAIRFAX","CA","94930-1738","Jun-78","USPS (Not Roof)","6/1/2013","5/31/2018","P","P","Reimbursable",NA,NA,NA,"FAIRFAX CENTER PROPERTIES LLC","ATTN: RICHARD HALL","PO BOX 633",NA,"ROSS","CA","949570633",3141,26198,90000,28.65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Ohio Valley","NEVILLE","MAIN OFFICE","385684001","406 MAIN ST","NEVILLE","OH","45156-9998","Apr-38","Landlord","5/1/2015","4/30/2020","P","P","None Specified",NA,NA,NA,"TERRY HELMS","PHILLIS HELMS","2428 JETT HILL ROAD",NA,"NEW RICHMOND","OH","451579593",775,775,5580,7.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Tennessee","RIDDLETON","MAIN OFFICE MODULAR BLDG",NA,"73 RIDDLETON CIR","RIDDLETON","TN","37151-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,0,NA,NA,NA,NA,"477236-G02",477236,"SMITH","Active","Owned",1379286,"X25696","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Not Prev. Leased","Land Data on separate record","USPS","No","9/1/1997","0"
1,"Kentuckiana","CALVIN","MAIN OFFICE","201208003","5501 US HIGHWAY 119","CALVIN","KY","40813-9998","Oct-88","Shared","7/1/2014","6/30/2019","P","P","None Specified","N",NA,NA,"KERMIT L CREECH","WANDA CREECH","RUFUS CREECH","PO BOX 1","CALVIN","KY","408130001",1200,67500,10750,8.96,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Dallas","PLANO","MAIN OFFICE",NA,"1200 JUPITER RD","PLANO","TX","75074-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30718,297960,NA,NA,NA,NA,"487110-G02",487114,"COLLIN","Active","Owned",1377735,"W25171","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1988"," 1/9"
0,"Gateway","GODFREY","MAIN OFFICE",NA,"400 TOLLE LN","GODFREY","IL","62035-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179,50000,NA,NA,NA,NA,"163150-G01",163150,"MADISON","Active","Owned",1365057,"W13131","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1977"," 1/7"
1,"Greater Boston","BOSTON","NORTH QUINCY CARRIER ANNX","240799009","617 HANCOCK ST","QUINCY","MA","02170-9997","Mar-00","USPS (Not Roof)","3/1/2015","2/29/2020","A","A","Percentage","N",NA,NA,"SUPERIOR REALTY CO INC","540 GALLIVAN BLVD",NA,NA,"DORCHESTER","MA","21245401",9000,21900,166375,18.49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Alabama","NEWVILLE","MAIN OFFICE","16020001","182 N BROAD ST","NEWVILLE","AL","36353-4000","Feb-71","USPS (Not Roof)","4/1/2016","3/31/2021","A","A","None Specified",NA,NA,NA,"LUCY SINGLETON","PO BOX 41",NA,NA,"NEWVILLE","AL","363530041",1032,6231,7425,7.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Northern Ohio","AKRON","V M F",NA,"625 WOLF LEDGES PKWY","AKRON","OH","44309-9710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55435,123868,NA,NA,NA,NA,"380084-G03",380084,"SUMMIT","Active","Owned",1437619,"X29904","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","11/1/1973"," 4/9"
0,"Caribbean","CHARLOTTE AMALIE","MAIN OFFICE",NA,"9846 ESTATE THOMAS","ST THOMAS","VI","00802-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35898,126583,NA,NA,NA,NA,"522000-G02",522000,"VIRGIN ISLANDS U","Active","Owned",1357689,"V17301","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1976"," 2/7"
0,"Sacramento","REDDING","GMF",NA,"2323 CHURN CREEK RD","REDDING","CA","96002-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96250,312200,NA,NA,NA,NA,"056354-G02",56356,"SHASTA","Active","Owned",1378976,"Z22633","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","1/1/1989"," 2/7"
0,"Central Pennsylvania","JONESTOWN","MAIN OFFICE",NA,"217 S LANCASTER ST","JONESTOWN","PA","17038-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4720,45862,NA,NA,NA,NA,"414104-G02",414104,"LEBANON","Active","Owned",1368535,"X19099","Post Office","Administrative Post Office (APO)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","No","6/1/1989"," 1/9"
1,"Northland","PONEMAH","MAIN OFFICE","267550002","150 COUNTY ROAD 15","PONEMAH","MN","56666-4400","Jan-83","Landlord","2/1/2013","1/31/2018","P","P","None Specified",NA,1,5,"RED LAKE TRIBAL COUNCIL","GENERAL DELIVERY",NA,NA,"RED LAKE","MN","566719998",361,27443,4140,11.47,4500,12.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Western New York","FALCONER","MAIN OFFICE","352750001","5 W EVERETT ST","FALCONER","NY","14733-9998","Oct-71","Landlord","10/1/2011","9/30/2016","P","P","Reimbursable",NA,2,10,"THOMAS TIMOTHY","RE FALCONER NY","PO BOX 538",NA,"NUNDA","NY","145170538",2516,9000,22500,8.94,24240,9.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Houston","COLDSPRING","MAIN POST OFFICE","481870003","14231 STATE HIGHWAY 150 W","COLDSPRING","TX","77331-9998","2-Jun","Landlord","6/14/2002","6/13/2022","P","P","Reimbursable","Y",2,10,"LOS PINOS INVESTMENTS LLP","C/O DAVID C KENNEDY","PO BOX 2378",NA,"BENSON","AZ","856022378",6479,108900,78353.28,12.09,101700,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Westchester","TILLSON","MAIN OFFICE","358470002","134 HARDENBERGH AVE","TILLSON","NY","12486-9998","Sep-88","USPS (Not Roof)","9/1/2013","8/31/2018","A","A","None Specified","Y",NA,NA,"FDI POSTAL PROPERTIES II INC","PO BOX 659",NA,NA,"MOUNT AIRY","MD","217710659",1800,7920,46600,25.89,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Louisiana","BOSSIER CITY","DETACHED BOX UNIT","211070005","150 BENTON RD","BOSSIER CITY","LA","71111-9998","Oct-90","Landlord","10/1/2015","9/30/2020","A","A","Percentage",NA,NA,NA,"CALIFORNIA PLAZA L.L.C.","1942 WOODLAKE DR",NA,NA,"BENTON","LA","710069797",1000,1000,9551,9.55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Mid-Carolinas","CHARLOTTE","OAKDALE STATION",NA,"1101 SUNSET RD","CHARLOTTE","NC","28216-9598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18349,222592,NA,NA,NA,NA,"361392-G28",361414,"MECKLENBURG","Active","Owned",1375746,"Y18706","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","12/1/1996"," 0/1"
0,"Central Plains","LITCHFIELD","MAIN OFFICE",NA,"211 N MAIN ST","LITCHFIELD","NE","68852-7501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,0,NA,NA,NA,NA,"305220-G01",305220,"SHERMAN","Active","Owned",1370600,"W19938","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","Land Data on separate record","USPS","No","8/1/2000","0"
0,"Gulf Atlantic","SAVANNAH","SOUTHSIDE BRANCH",NA,"10701 ABERCORN ST","SAVANNAH","GA","31419-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9552,197344,NA,NA,NA,NA,"127810-G04",127816,"CHATHAM","Active","Owned",1382387,"X11171","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1987"," 0/1"
0,"Sierra Coastal","BAKERSFIELD","VMF",NA,"3400 PEGASUS DR","BAKERSFIELD","CA","93380-7033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9462,85000,NA,NA,NA,NA,"050462-G07",50462,"KERN","Active","Owned",1440905,"Z24387","Vehicle Maintenance","Vehicle Maintenance Facility (VMF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","10/1/1985"," 1/9"
1,"Hawkeye","LOW MOOR","MAIN OFFICE","185364001","207 3RD ST","LOW MOOR","IA","52757-9000","Jul-49","Landlord","9/7/2012","9/6/2017","P","P","None Specified","N",NA,NA,"ANDREW K THOMSEN AND","MARILYN J THOMSEN","PO BOX 7",NA,"LOW MOOR","IA","527570007",612,2700,4200,6.86,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Oklahoma","MARIETTA","MAIN OFFICE",NA,"118 W MAIN ST","MARIETTA","OK","73448-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5733,12824,NA,NA,NA,NA,"395269-G01",395269,"LOVE","Active","Owned",1371846,"W22248","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","6/1/1940"," 4/9"
1,"Chicago","CHICAGO","WILLIS TWR-VIM RM FIN","161594001","233 S WACKER DR STE LL1A","CHICAGO","IL","60606-9997","Aug-91","USPS (Not Roof)","8/26/2011","8/25/2016","A","A","None Specified","N",1,5,"BRE 312 HOLDCO LLC","BRE 312 BROADCAST LLC","C/O WILLIS TOWER MGMT OFFICE","233 S WACKER DR STE 3530","CHICAGO","IL","606066437",4502,4502,46595.7,10.35,126056,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Rio Grande","DILLEY","MAIN OFFICE","482495001","102 E MILLER ST","DILLEY","TX","78017-9998","Oct-60","Landlord","10/1/2015","9/30/2020","A","A","Reimbursable",NA,1,5,"VALLEY REALTY CO","PO BOX 997",NA,NA,"CLARKSDALE","MS","386140997",1790,7250,17054,9.53,18759,10.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northern New England","NORTHEAST HARBOR","MAIN OFFICE","225760001","112 MAIN ST","NORTHEAST HARBOR","ME","04662-9998","Nov-64","Landlord","4/1/2012","3/31/2017","P","P","Percentage",NA,NA,NA,"CHARITY ASSOC NORTHEAST HARBOR LODGE","F&AM #208","C/O CHARLES E BUCKLIN","PO BOX 1064","NORTHEAST HARBOR","ME","46621064",1516,2966,22740,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Salt Lake City","AURORA","MAIN OFFICE","490306002","196 W CENTER ST","AURORA","UT","84620-8001","Aug-85","USPS","8/1/2015","7/31/2020","A","A","Reimbursable",NA,NA,NA,"TADASHI TOM SHIMAJI","JUNE SHIMAJI","14851 AVENUE 360",NA,"VISALIA","CA","932929999",1315,13000,14400,10.95,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Ft Worth","POOLVILLE","MAIN OFFICE","487185002","104 WEST AVE","POOLVILLE","TX","76487-9998","Feb-67","Landlord","2/1/2012","1/31/2017","A","A","Reimbursable",NA,NA,NA,"FOURFED INC","SUITE 1111","100 N LASALLE ST",NA,"CHICAGO","IL","606022406",1205,8100,6200,5.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Sierra Coastal","TIPTON","MAIN OFFICE","57842002","221 N GRAHAM RD","TIPTON","CA","93272-9998","Nov-88","USPS (Not Roof)","11/1/2013","10/31/2018","A","A","Reimbursable",NA,1,5,"TIPTON POST OFFICE","PARTNERSHIP","C/O LYNNE CLOOBECK","4331 MEADOWVIEW PL","ENCINO","CA","914363328",4770,30000,35775,7.5,38160,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Appalachian","ARTHURDALE","MAIN OFFICE","550318001","13258 N MOUNTAINEER HWY","ARTHURDALE","WV","26520-9998","Nov-61","Landlord","11/1/2012","10/31/2017","P","P","None Specified",NA,1,5,"ELDON F TURNER","JACQUELINE K TURNER","PO BOX 3",NA,"REEDSVILLE","WV","265470003",644,7880,6000,9.32,6480,10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Suncoast","GEORGETOWN","MAIN OFFICE","113300002","1441 COUNTY ROAD 309","GEORGETOWN","FL","32139-9998","May-81","Landlord","5/1/2016","4/30/2021","A","A","Reimbursable",NA,NA,NA,"WS VENTURE","ATTN MORGAN L WOLAVER","122 TILDEN AVE",NA,"RICHMOND","VT","54774400",1856,19620,21810,11.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Westchester","RHINEBECK","MAIN OFFICE",NA,"6383 MILL ST","RHINEBECK","NY","12572-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5564,17460,NA,NA,NA,NA,"357030-G01",357030,"DUTCHESS","Active","Owned",1379168,"V15677","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","No","5/1/1939"," 1/3"
1,"Connecticut Valley","EAST WOODSTOCK","MAIN OFFICE","82380001","217 WOODSTOCK RD","EAST WOODSTOCK","CT","06244-9997","Sep-58","Landlord","4/1/2014","3/31/2019","A","A","Reimbursable",NA,1,5,"DOUGLAS E MAY","AND JAN E MAY","9 WRIGHTS CROSSING RD",NA,"POMFRET CENTER","CT","62592225",923,1395,12500,13.54,13625,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Albany","WEST MONROE","MAIN OFFICE",NA,"2301 STATE ROUTE 49","WEST MONROE","NY","13167-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213,5723,NA,NA,NA,NA,"359220-G01",359220,"OSWEGO","Active","Owned",1387113,"V16917","Post Office","Remotely Managed Post Office (RMPO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","12/1/1987"," 2/9"
1,"Central Illinois","BRADFORD","MAIN OFFICE","160906001","129 W MAIN ST","BRADFORD","IL","61421-9800","Oct-62","Landlord","10/1/2012","9/30/2017","A","A","Reimbursable",NA,1,5,"HUNT FAMILY TRUST","2711 MILO HAE LOOP",NA,NA,"KOLOA","HI","967569513",2559,9652,15600,6.1,17143,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Colorado/Wyoming","MILLS","MAIN OFFICE","576270001","526 SW WYOMING BLVD","MILLS","WY","82644-9990","Feb-63","Landlord","2/15/2016","1/31/2021","P","P","Reimbursable",NA,1,5,"RICHARD F BERTAGNOLE","DBA R & G RENTALS","4180 SQUAW CREEK RD",NA,"CASPER","WY","826044226",4593,21440,41337,9,42482,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Tennessee","MEMPHIS","FRAYSER STATION",NA,"3057 BASKIN ST","MEMPHIS","TN","38127-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15006,174323,NA,NA,NA,NA,"475664-G26",479511,"SHELBY","Active","Owned",1364048,"X25220","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","8/1/1987"," 0/1"
0,"Arizona","LAS VEGAS","MAIN OFFICE",NA,"1001 DOUGLAS AVE","LAS VEGAS","NM","87701-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15618,58625,NA,NA,NA,NA,"344851-G01",344851,"SAN MIGUEL","Active","Owned",1369905,"Z13862","Post Office","Administrative Post Office (APO)","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","4/1/1970"," 1/4"
1,"Sacramento","CHALLENGE","MAIN OFFICE","51470001","18040 OREGON HILL RD","CHALLENGE","CA","95925-9998","Jul-61","Landlord","4/1/2016","3/31/2021","P","P","None Specified",NA,NA,NA,"ROBERT J BRYANT TTEE","BRYANT FAMILY TRUST 10/13/97","PO BOX 354",NA,"TAHOMA","CA","961420354",760,3836,7520,9.89,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Colorado/Wyoming","GUFFEY","MAIN OFFICE","74050001","1517 CANYON ST","GUFFEY","CO","80820-9506","Oct-80","USPS","10/4/2015","10/3/2020","P","P","Reimbursable",NA,NA,NA,"SHERYL R SANDEFUR","1109 PHAY AVE",NA,NA,"CANON CITY","CO","812122248",864,21875,8700,10.07,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Gateway","COLUMBIA","STADIUM-BISCAYNE STA","281680005","2300 BERNADETTE DR STE 200","COLUMBIA","MO","65203-9998","Aug-87","Landlord","2/1/2012","1/31/2017","A","A","Percentage","N",NA,NA,"GGP LIMITED PARTNERSHIP","COLUMBIA MALL LLC (MO)","110 N WACKER DR",NA,"CHICAGO","IL","606061511",1709,1709,43579,25.5,44434,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Greater Indiana","SEYMOUR","MAIN OFFICE",NA,"321 N CHESTNUT ST","SEYMOUR","IN","47274-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13808,40000,NA,NA,NA,NA,"177997-G01",177997,"JACKSON","Active","Owned",1381274,"X13567","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1966"," 1/3"
1,"Mid-Carolinas","CHARLOTTE","INSPECTION SERVICE","368204004","2300 YORKMONT RD STE 200","CHARLOTTE","NC","28217-4541","Jun-91","Landlord","6/1/2006","5/31/2016","P","P","None Specified","N",2,10,"SELECT INCOME REIT","DBA SIR CHARLOTTE LLC","C/O REIT MANAGEMENT & RESEARCH LLC","PO BOX 538597 DEPT 1600","ATLANTA","GA","303538597",17461,23461,437160,25.04,354808,20.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northern Ohio","LEIPSIC PARKING","MAIN OFFICE","384389002","333 S BELMORE ST","LEIPSIC","OH","45856-9998",NA,"Landlord","9/1/2014","8/31/2016","X","Z","None Specified",NA,NA,NA,"PAUL F DULING","6628 ROAD J6",NA,NA,"OTTAWA","OH","458759737",0,0,7200,0,7200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mid-America","FAIR PLAY","MAIN OFFICE","282622002","103 S TROOST AVE","FAIR PLAY","MO","65649-9998","3-May","Landlord","5/24/2003","5/23/2023","A","A","Reimbursable","Y",2,10,"WILLIAM ALAN MARSHALL","AND PATRICIA ANNE MARSHALL","1534 BENTON WOODS",NA,"SAN ANTONIO","TX","782584494",3069,30000,39800,12.97,42266,13.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
